Price,Close,High,Low,Open,Volume
Ticker,TLT,TLT,TLT,TLT,TLT
Date,,,,,
2025-02-13,84.26168823242188,84.46122451257564,83.68207974038143,83.70108008880224,42718100
2025-02-14,84.7082748413086,85.21186745481187,84.67977069326496,84.9268114758262,27460700
2025-02-18,83.7105712890625,84.41370006320237,83.6535630031054,84.12865138414354,29429200
2025-02-19,83.81510925292969,84.04314969484206,83.51105291395488,83.56806121211423,20584300
2025-02-20,84.12866973876953,84.33770983191701,84.0431500419024,84.0431500419024,27913400
2025-02-21,85.14537048339844,85.44942686532904,84.39472970472815,84.44224145942317,46912300
2025-02-24,85.39239501953125,85.57292368919998,84.81278656855369,84.87929865722616,26218000
2025-02-25,86.86516571044922,86.94118159812034,86.27606070418314,86.43758902852873,50125100
2025-02-26,87.3782730102539,87.47328925709331,86.65613648557951,86.86517657819117,32220200
2025-02-27,86.76065063476562,87.2167387375794,86.59912230119022,86.76065063476562,53373600
2025-02-28,87.8248519897461,87.87236373490639,86.91268302700963,87.27374764269453,49388600
2025-03-03,88.2347412109375,88.36818411853221,87.0909427823848,87.12907036628229,42904200
2025-03-04,87.14810943603516,88.44441788652614,86.9955991373462,88.11081069825816,56722000
2025-03-05,86.4522933959961,87.50078351284567,86.36651180757636,87.27201806621053,50215900
2025-03-06,86.16634368896484,86.54761214442084,85.52772320752833,86.24259883447422,42827500
2025-03-07,85.88993072509766,86.89075958721908,85.77554799819788,86.87169216335671,36903600
2025-03-10,86.78589630126953,87.33872787681602,86.65245344454208,86.81449016026966,41440800
2025-03-11,86.16634368896484,87.20529277618924,85.9185181021048,86.70964887456009,40555700
2025-03-12,85.6516342163086,86.1472781286513,85.57537906915091,85.78507708778898,32734600
2025-03-13,86.4046401977539,86.46182792390697,85.19411333217774,85.38475120617348,38675400
2025-03-14,85.94711303710938,86.17587847649477,85.65163343468369,85.7946100162768,24658000
2025-03-17,86.37603759765625,86.90980904667019,86.14727217200121,86.54760803085225,26700300
2025-03-18,86.46182250976562,86.75730210584229,85.89945717889834,85.91851732905873,23654700
2025-03-19,86.9098129272461,86.94794049989102,86.14727601852938,86.43322917732087,31378700
2025-03-20,86.96700286865234,87.9201703928176,86.89075499350835,87.88204281920005,35645800
2025-03-21,86.4522933959961,87.15764261498423,86.37604551920897,87.05279360329926,29192100
2025-03-24,85.56584167480469,86.03289897697402,85.49912024193632,85.97570398302202,27985600
2025-03-25,85.55632019042969,85.86133351150413,85.31802830608743,85.3752160312604,22333800
2025-03-26,84.99394989013672,85.40381223331643,84.91769473975646,85.20364791763676,25095600
2025-03-27,84.74612426757812,84.86049971121572,84.47923126421192,84.68892927366855,23674500
2025-03-28,85.91850280761719,86.10913336536528,85.60395584245217,85.67067726487296,39869400
2025-03-31,86.76683807373047,87.0623176774924,86.1282175814297,86.95747594074709,38824300
2025-04-01,87.51872253417969,87.92049728317886,87.2508775669989,87.289142176343,39800100
2025-04-02,87.46131896972656,88.36051893785233,86.72474539671919,88.36051893785233,43488400
2025-04-03,87.86309814453125,88.70490496729354,87.8535301674831,88.50401394042301,57467400
2025-04-04,88.81968688964844,90.00586054407816,88.79099025822133,89.5849644527676,92794200
2025-04-07,86.14124298095703,88.1883523774648,85.90209461876474,87.89180344555075,124987600
2025-04-08,84.51500701904297,86.28470296387495,84.39065253149542,85.40463897916877,73861900
2025-04-09,85.012451171875,85.05071578055062,82.16179986047865,83.48189601776193,131353500
2025-04-10,82.66879272460938,84.35239900646174,82.60183148433144,83.93149561144169,78592000
